Stichdatum;PLZ;Geschlecht;Nachname;Anzahl;Rang;ORTBEZ18
2022-07-01;7165;w;Seiler;15;4;Breil/Brigels
2022-07-01;7165;m;Schmed;25;4;Breil/Brigels
2022-07-01;7165;m;Tuor;21;5;Breil/Brigels
2022-07-01;7166;w;Wolf;16;4;Trun
2022-07-01;7166;m;Albin;22;3;Trun
2022-07-01;7167;w;n/a;3;4;Zignau
2022-07-01;7167;m;n/a;3;4;Zignau
2022-07-01;7168;m;n/a;4;3;Schlans
2022-07-01;7168;m;n/a;3;4;Schlans
2022-07-01;7172;w;Fry;12;5;Rabius
2022-07-01;7172;m;Maissen;38;1;Rabius
2022-07-01;7172;m;Degonda;11;5;Rabius
2022-07-01;7173;w;Deplazes;28;1;Surrein
2022-07-01;7173;m;Candinas;19;2;Surrein
2022-07-01;7173;m;Maissen;11;3;Surrein
2022-07-01;7173;m;Pelican;8;5;Surrein
2022-07-01;7174;w;n/a;2;2;S. Benedetg
2022-07-01;7174;m;n/a;5;1;S. Benedetg
2022-07-01;7175;w;Bearth;17;3;Sumvitg
2022-07-01;7175;m;Cajacob;16;3;Sumvitg
2022-07-01;7175;m;Bearth;12;4;Sumvitg
2022-07-01;7175;m;Duff;11;5;Sumvitg
2022-07-01;7176;w;n/a;5;3;Cumpadials
2022-07-01;7176;w;n/a;4;5;Cumpadials
2022-07-01;7180;w;Manetsch;40;1;Disentis/Mustér
2022-07-01;7180;w;Huonder;32;3;Disentis/Mustér
2022-07-01;7180;w;Lutz;31;4;Disentis/Mustér
2022-07-01;7180;m;Flepp;38;1;Disentis/Mustér
2022-07-01;7180;m;Manetsch;37;2;Disentis/Mustér
2022-07-01;7182;m;n/a;4;1;Cavardiras
2022-07-01;7183;w;Manetsch;10;1;Mumpé Medel
2022-07-01;7183;m;Manetsch;13;1;Mumpé Medel
2022-07-01;7183;m;n/a;2;3;Mumpé Medel
2022-07-01;7184;w;Bundi;16;4;Curaglia
2022-07-01;7184;m;Venzin;24;2;Curaglia
2022-07-01;7184;m;Bundi;18;3;Curaglia
2022-07-01;7184;m;Flepp;18;3;Curaglia
2022-07-01;7185;w;Venzin;18;1;Platta
2022-07-01;7185;m;Venzin;13;1;Platta
2022-07-01;7185;m;n/a;3;5;Platta
2022-07-01;7186;w;Maissen;11;2;Segnas
2022-07-01;7186;w;Sialm;9;4;Segnas
2022-07-01;7186;m;Deflorin;13;1;Segnas
2022-07-01;7186;m;Giger;10;3;Segnas
2022-07-01;7186;m;Maissen;10;3;Segnas
2022-07-01;7186;m;Jacomet;9;5;Segnas
2022-07-01;7187;m;Cavegn;6;5;Camischolas
2022-07-01;7188;w;Curschellas;24;4;Sedrun
2022-07-01;7188;m;Cavegn;48;1;Sedrun
2022-07-01;7189;w;Giossi;13;3;Rueras
2022-07-01;7189;w;Marty;6;5;Rueras
2022-07-01;7189;m;Giossi;9;4;Rueras
2022-07-01;7202;w;n/a;3;3;Says
2022-07-01;7202;m;Willi;6;1;Says
2022-07-01;7203;w;Dünser;17;5;Trimmis
2022-07-01;7203;m;Hartmann;27;1;Trimmis
2022-07-01;7203;m;Hemmi;24;2;Trimmis
2022-07-01;7203;m;Joos;23;3;Trimmis
2022-07-01;7203;m;Dünser;21;5;Trimmis
2022-07-01;7204;w;Hug;42;1;Untervaz
2022-07-01;7204;w;Philipp;32;4;Untervaz
2022-07-01;7204;w;Bürkli;31;5;Untervaz
2022-07-01;7204;m;Krättli;41;2;Untervaz
2022-07-01;7204;m;Philipp;28;5;Untervaz
2022-07-01;7205;m;Peng;31;1;Zizers
2022-07-01;7205;m;Meier;19;3;Zizers
2022-07-01;7205;m;Hartmann;18;5;Zizers
2022-07-01;7206;w;Hartmann;16;1;Igis
2022-07-01;7206;w;Joseph;15;2;Igis
2022-07-01;7206;w;Krättli;11;5;Igis
2022-07-01;7206;w;Müller;11;5;Igis
2022-07-01;7206;m;Joseph;17;1;Igis
2022-07-01;7206;m;Thöny;15;3;Igis
2022-07-01;7208;w;Müller;15;3;Malans GR
2022-07-01;7208;w;Pitschi;13;5;Malans GR
2022-07-01;7212;w;Hartmann;20;4;Seewis-Pardisla/Seewis-Schmitten/Seewis Dorf
2022-07-01;7212;m;Aebli;47;1;Seewis-Pardisla/Seewis-Schmitten/Seewis Dorf
2022-07-01;7212;m;Fausch;34;2;Seewis-Pardisla/Seewis-Schmitten/Seewis Dorf
2022-07-01;7212;m;Hartmann;19;4;Seewis-Pardisla/Seewis-Schmitten/Seewis Dorf
2022-07-01;7214;w;Niggli;24;1;Grüsch
2022-07-01;7214;w;Thöny;16;3;Grüsch
2022-07-01;7214;w;Nett;14;5;Grüsch
2022-07-01;7214;w;Schmid;14;5;Grüsch
2022-07-01;7214;w;Lampert;14;5;Grüsch
2022-07-01;7214;m;Niggli;24;1;Grüsch
2022-07-01;7214;m;Thöny;24;1;Grüsch
2022-07-01;7214;m;Nett;16;4;Grüsch
2022-07-01;7214;m;Hartmann;12;5;Grüsch
2022-07-01;7215;m;Gansner;15;2;Fanas
2022-07-01;7220;w;Hartmann;26;1;Schiers
2022-07-01;7220;w;Thöny;25;3;Schiers
2022-07-01;7220;w;Meier;21;4;Schiers
2022-07-01;7220;m;Thöny;31;1;Schiers
2022-07-01;7220;m;Sutter;23;2;Schiers
2022-07-01;7220;m;Hartmann;21;3;Schiers
2022-07-01;7220;m;Meier;20;5;Schiers
2022-07-01;7222;w;Lötscher;6;2;Lunden
2022-07-01;7222;m;Lötscher;11;1;Lunden
2022-07-01;7222;m;n/a;5;5;Lunden
2022-07-01;7223;m;n/a;5;3;Buchen
2022-07-01;7224;w;Willi;6;1;Putz
2022-07-01;7224;m;n/a;4;1;Putz
2022-07-01;7226;w;n/a;5;2;Stels/Fajauna
2022-07-01;7226;m;Meier;18;1;Stels/Fajauna
2022-07-01;7228;w;Thöny;7;2;Schuders/Pusserein
2022-07-01;7228;w;Tarnutzer;6;4;Schuders/Pusserein
2022-07-01;7228;w;n/a;4;5;Schuders/Pusserein
2022-07-01;7228;m;Sutter;6;4;Schuders/Pusserein
2022-07-01;7231;w;Bebi;13;2;Pragg-Jenaz
2022-07-01;7231;w;Zingg;12;3;Pragg-Jenaz
2022-07-01;7231;m;Bebi;12;2;Pragg-Jenaz
2022-07-01;7231;m;Vetsch;9;3;Pragg-Jenaz
2022-07-01;7232;w;Züst;6;3;Furna
2022-07-01;7233;w;Luzi;14;2;Jenaz
2022-07-01;7233;w;Flury;14;2;Jenaz
2022-07-01;7233;w;Mathis;14;2;Jenaz
2022-07-01;7235;w;Walli;13;2;Fideris
2022-07-01;7235;w;Auer;13;2;Fideris
2022-07-01;7235;w;Hartmann;9;5;Fideris
2022-07-01;7235;m;Auer;20;2;Fideris
2022-07-01;7235;m;Walli;14;4;Fideris
2022-07-01;7235;m;Niggli;11;5;Fideris
2022-07-01;7240;w;Mathis;13;1;Küblis
2022-07-01;7240;w;Schmid;11;2;Küblis
2022-07-01;7240;w;Hartmann;11;2;Küblis
2022-07-01;7240;w;Vetsch;9;4;Küblis
2022-07-01;7240;m;Hartmann;17;1;Küblis
2022-07-01;7240;m;Mathis;16;2;Küblis
2022-07-01;7240;m;Bersorger;11;3;Küblis
2022-07-01;7241;w;Hansemann;8;2;Conters
2022-07-01;7241;w;n/a;4;5;Conters
2022-07-01;7241;m;Mathis;9;1;Conters
2022-07-01;7241;m;Risch;8;2;Conters
2022-07-01;7242;w;Roffler;15;1;Luzein
2022-07-01;7242;w;Dönz;6;3;Luzein
2022-07-01;7243;w;Putzi;16;3;Pany
2022-07-01;7243;w;Flütsch;13;5;Pany
2022-07-01;7243;m;Bardill;22;1;Pany
2022-07-01;7244;m;Buol;6;1;Gadenstätt
2022-07-01;7245;w;Flütsch;9;2;Ascharina
2022-07-01;7245;w;n/a;3;5;Ascharina
2022-07-01;7246;w;Meier;6;2;St. Antönien
2022-07-01;7246;m;Engel;10;2;St. Antönien
2022-07-01;7246;m;Bardill;8;3;St. Antönien
2022-07-01;7247;w;Wehrli;16;2;Saas im Prättigau
2022-07-01;7247;w;Hartmann;11;5;Saas im Prättigau
2022-07-01;7247;m;Wehrli;25;1;Saas im Prättigau
2022-07-01;7247;m;Gujan;10;4;Saas im Prättigau
2022-07-01;7249;w;Vogt;12;1;Serneus
2022-07-01;7249;m;Jegen;10;1;Serneus
2022-07-01;7249;m;Vogt;9;3;Serneus
2022-07-01;7249;m;Weber;9;3;Serneus
2022-07-01;7249;m;Florin;8;5;Serneus
2022-07-01;7249;m;Rüedi;8;5;Serneus
2022-07-01;7250;w;Müller;31;1;Klosters
2022-07-01;7250;w;Guler;23;4;Klosters
2022-07-01;7250;m;Kasper;22;5;Klosters
2022-07-01;7252;w;Hew;11;1;Klosters Dorf
2022-07-01;7252;w;Marugg;11;1;Klosters Dorf
2022-07-01;7252;w;Meier;7;5;Klosters Dorf
2022-07-01;7252;m;Marugg;12;1;Klosters Dorf
2022-07-01;7252;m;Gruober;10;2;Klosters Dorf
2022-07-01;7260;m;Hoffmann;26;3;Davos Dorf
2022-07-01;7265;w;Kessler;16;1;Davos Wolfgang
2022-07-01;7265;w;Schnetzer;6;2;Davos Wolfgang
2022-07-01;7265;w;n/a;5;3;Davos Wolfgang
2022-07-01;7265;m;n/a;5;3;Davos Wolfgang
2022-07-01;7270;w;Müller;60;1;Davos Platz
2022-07-01;7270;w;Meier;37;3;Davos Platz
2022-07-01;7270;w;Stiffler;32;4;Davos Platz
2022-07-01;7270;m;Müller;65;1;Davos Platz
2022-07-01;7270;m;Meier;33;3;Davos Platz
2022-07-01;7272;w;Ambühl;6;1;Davos Clavadel
2022-07-01;7272;m;Hassler;6;2;Davos Clavadel
2022-07-01;7276;w;n/a;5;2;Davos Frauenkirch
2022-07-01;7276;m;n/a;5;2;Davos Frauenkirch
2022-07-01;7277;w;Ambühl;7;1;Davos Glaris
2022-07-01;7277;m;Ambühl;11;1;Davos Glaris
2022-07-01;7278;m;Pfister;7;1;Davos Monstein
2022-07-01;7302;m;Schneider;12;4;Landquart
2022-07-01;7304;m;Riederer;32;3;Maienfeld
2022-07-01;7306;w;Marugg;16;2;Fläsch
2022-07-01;7307;m;Lampert;14;1;Jenins
2022-07-01;7430;w;Moser;12;5;Rongellen/Thusis
2022-07-01;7432;m;Keller;10;2;Zillis
2022-07-01;7433;w;Beeli;13;3;Wergenstein/Donat/Lohn GR/Mathon
2022-07-01;7433;m;Michael;12;4;Wergenstein/Donat/Lohn GR/Mathon
2022-07-01;7434;w;Dettli;6;2;Sufers
2022-07-01;7434;w;n/a;5;4;Sufers
2022-07-01;7435;w;Roth;6;3;Splügen
2022-07-01;7437;w;Wieland;6;3;Nufenen
2022-07-01;7437;m;Meuli;18;1;Nufenen
2022-07-01;7440;w;Mani;16;1;Andeer
2022-07-01;7440;m;Müller;11;3;Andeer
2022-07-01;7442;w;n/a;5;1;Clugin
2022-07-01;7443;w;Mani;16;1;Pignia
2022-07-01;7443;m;Mani;19;1;Pignia
2022-07-01;7443;m;Catrina;7;2;Pignia
2022-07-01;7447;w;Patzen;7;2;Avers
2022-07-01;7448;m;Menn;8;1;Juf
2022-07-01;7450;w;Durisch;11;1;Tiefencastel
2022-07-01;7450;m;Durisch;13;1;Tiefencastel
2022-07-01;7451;m;Simeon;6;3;Alvaschein
2022-07-01;7453;w;Schaniel;9;2;Tinizong
2022-07-01;7453;m;Dedual;8;4;Tinizong
2022-07-01;7454;w;Poltera;9;1;Rona
2022-07-01;7454;m;Poltera;11;1;Rona
2022-07-01;7455;w;n/a;4;1;Mulegns
2022-07-01;7455;m;n/a;3;2;Mulegns
2022-07-01;7456;m;Jäger;7;3;Sur/Marmorera
2022-07-01;7457;w;n/a;5;5;Bivio
2022-07-01;7458;w;n/a;2;5;Mon
2022-07-01;7458;m;n/a;2;5;Mon
2022-07-01;7459;m;Thöni;10;5;Stierva
2022-07-01;7460;w;Wasescha;37;1;Savognin
2022-07-01;7460;m;Guetg;26;2;Savognin
2022-07-01;7460;m;Arpagaus;24;3;Savognin
2022-07-01;7460;m;Netzer;21;5;Savognin
2022-07-01;7462;w;n/a;5;4;Salouf
2022-07-01;7464;w;n/a;4;5;Parsonz
2022-07-01;7472;w;n/a;5;3;Surava
2022-07-01;7472;m;Engler;6;2;Surava
2022-07-01;7477;w;Schutz;14;1;Filisur
2022-07-01;7477;w;Schaniel;9;4;Filisur
2022-07-01;7482;m;Gubser;10;2;Preda/Stugl/Stuls/Bergün/Bravuogn
2022-07-01;7492;w;Laim;6;3;Alvaneu Dorf
2022-07-01;7492;m;Gerber;8;4;Alvaneu Dorf
2022-07-01;7493;w;Balzer;7;3;Schmitten (Albula)
2022-07-01;7494;m;Bernhard;16;1;Davos Wiesen
2022-07-01;7500;m;Schmid;19;2;St. Moritz
2022-07-01;7503;w;Crameri;21;1;Samedan
2022-07-01;7503;w;Tuena;13;5;Samedan
2022-07-01;7503;m;Steiner;17;4;Samedan
2022-07-01;7504;w;Costa;19;1;Pontresina
2022-07-01;7504;w;Perl;15;2;Pontresina
2022-07-01;7504;m;Walther;13;2;Pontresina
2022-07-01;7504;m;Meier;11;4;Pontresina
2022-07-01;7505;w;Müller;9;3;Celerina
2022-07-01;7505;w;Ferrari;7;5;Celerina
2022-07-01;7505;m;Frizzoni;8;4;Celerina
2022-07-01;7512;w;n/a;5;5;Champfèr
2022-07-01;7512;m;Giovanoli;8;1;Champfèr
2022-07-01;7513;w;Conrad;9;1;Silvaplana-Surlej/Silvaplana
2022-07-01;7513;w;Meier;7;3;Silvaplana-Surlej/Silvaplana
2022-07-01;7513;m;Meier;8;2;Silvaplana-Surlej/Silvaplana
2022-07-01;7513;m;Ahrens;6;5;Silvaplana-Surlej/Silvaplana
2022-07-01;7514;w;Giovanoli;11;3;Fex/Sils/Segl Maria
2022-07-01;7514;w;Lehmann;10;4;Fex/Sils/Segl Maria
2022-07-01;7516;w;Giovanoli;13;1;Maloja
2022-07-01;7516;m;Maurizio;10;3;Maloja
2022-07-01;7517;w;n/a;2;1;Plaun da Lej
2022-07-01;7522;w;Bassin;22;1;La Punt Chamues-ch
2022-07-01;7522;w;Gianola;7;4;La Punt Chamues-ch
2022-07-01;7522;m;Fluor;12;2;La Punt Chamues-ch
2022-07-01;7523;w;Müller;7;1;Madulain
2022-07-01;7524;w;Müller;11;4;Zuoz
2022-07-01;7524;m;Wieser;10;5;Zuoz
2022-07-01;7525;w;Camichel;7;3;S-chanf
2022-07-01;7525;m;Caratsch;17;1;S-chanf
2022-07-01;7525;m;Bott;13;2;S-chanf
2022-07-01;7525;m;Angelini;10;3;S-chanf
2022-07-01;7525;m;Parli;10;3;S-chanf
2022-07-01;7525;m;Pinggera;9;5;S-chanf
2022-07-01;7526;w;n/a;4;4;Cinuos-chel/Chapella
2022-07-01;7530;m;Toutsch;14;3;Zernez
2022-07-01;7530;m;Grass;12;5;Zernez
2022-07-01;7532;w;Pitsch;7;2;Tschierv
2022-07-01;7532;m;Gross;10;1;Tschierv
2022-07-01;7533;w;n/a;5;2;Fuldera
2022-07-01;7534;w;n/a;2;2;Lü
2022-07-01;7534;m;n/a;3;1;Lü
2022-07-01;7535;w;Bott;11;1;Valchava
2022-07-01;7536;w;Krohn;11;2;Sta. Maria V. M.
2022-07-01;7536;w;Saxer;7;4;Sta. Maria V. M.
2022-07-01;7536;m;Fliri;15;1;Sta. Maria V. M.
2022-07-01;7543;m;n/a;4;2;Lavin
2022-07-01;7545;w;Bonorand;6;3;Guarda
2022-07-01;7545;m;n/a;5;5;Guarda
2022-07-01;7546;w;Strimer;8;1;Ardez
2022-07-01;7546;w;Sutter;6;2;Ardez
2022-07-01;7546;m;Schlegel;7;5;Ardez
2022-07-01;7550;m;Schlatter;16;3;Scuol
2022-07-01;7551;w;Stuppan;20;1;Ftan
2022-07-01;7551;m;Florineth;10;1;Ftan
2022-07-01;7552;w;n/a;2;1;Vulpera
2022-07-01;7554;m;Zanetti;23;1;Sent
2022-07-01;7554;m;Noggler;16;4;Sent
2022-07-01;7556;w;Luzzi;6;5;Ramosch
2022-07-01;7556;m;Gmür;8;2;Ramosch
2022-07-01;7557;w;Riatsch;9;1;Vnà
2022-07-01;7559;w;n/a;5;4;Tschlin
2022-07-01;7559;m;Janett;18;1;Tschlin
2022-07-01;7562;w;Heis;18;3;Samnaun-Compatsch
2022-07-01;7562;w;Denoth;17;4;Samnaun-Compatsch
2022-07-01;7562;m;Kleinstein;25;3;Samnaun-Compatsch
2022-07-01;7563;w;Zegg;50;1;Samnaun Dorf
2022-07-01;2800;m;Rais;52;1;Delémont
2022-07-01;2802;m;Schärer;15;3;Develier
2022-07-01;2803;w;Koller;7;2;Bourrignon
2022-07-01;2803;m;Ackermann;8;2;Bourrignon
2022-07-01;2805;m;Joray;7;2;Soyhières
2022-07-01;2807;m;Odiet;14;2;Pleigne/Lucelle
2022-07-01;2807;m;Pape;9;3;Pleigne/Lucelle
2022-07-01;2807;m;Nusbaumer;7;5;Pleigne/Lucelle
2022-07-01;2812;w;Broquet;25;1;Movelier
2022-07-01;2813;w;n/a;5;3;Ederswiler
2022-07-01;2822;w;Schaller;18;4;Courroux
2022-07-01;2822;m;Fleury;39;1;Courroux
2022-07-01;2822;m;Rossé;15;5;Courroux
2022-07-01;2823;w;Berdat;8;3;Courcelon
2022-07-01;2825;m;Kury;12;3;Courchapoix
2022-07-01;2826;m;Schaller;13;2;Corban
2022-07-01;2826;m;Lachat;13;2;Corban
2022-07-01;2827;m;Marquis;29;2;Mervelier/Schelten
2022-07-01;2828;w;Chételat;60;1;Montsevelier
2022-07-01;2828;w;Koller;28;2;Montsevelier
2022-07-01;2828;w;Willemin;6;5;Montsevelier
2022-07-01;2828;m;Chételat;61;1;Montsevelier
2022-07-01;2828;m;Koller;23;2;Montsevelier
2022-07-01;2828;m;Bron;16;3;Montsevelier
2022-07-01;2829;w;Fleury;10;1;Vermes
2022-07-01;2829;w;Kohler;6;3;Vermes
2022-07-01;2829;m;Kohler;10;2;Vermes
2022-07-01;2832;m;Eggenschwiler;7;4;Rebeuvelier
2022-07-01;2842;m;Cuttat;13;2;Rossemaison
2022-07-01;2842;m;Wacker;6;3;Rossemaison
2022-07-01;2843;w;Seuret;20;1;Châtillon JU
2022-07-01;2843;w;Donzé;6;4;Châtillon JU
2022-07-01;2852;m;Rossé;24;3;Courtételle
2022-07-01;2852;m;Membrez;22;4;Courtételle
2022-07-01;2852;m;Fleury;18;5;Courtételle
2022-07-01;2852;m;Beuret;18;5;Courtételle
2022-07-01;2853;w;Schaller;17;2;Courfaivre
2022-07-01;2853;w;Comte;15;3;Courfaivre
2022-07-01;2853;w;Ioset;13;5;Courfaivre
2022-07-01;2853;m;Juillerat;11;4;Courfaivre
2022-07-01;2854;w;Cattin;19;5;Bassecourt
2022-07-01;2854;m;Cattin;21;5;Bassecourt
2022-07-01;2855;m;Monin;13;3;Glovelier
2022-07-01;2856;w;Bourquard;23;1;Boécourt
2022-07-01;3159;w;Zbinden;6;5;Riedstätt
2022-07-01;3172;w;Moser;13;2;Niederwangen BE
2022-07-01;3173;w;Jost;8;4;Oberwangen b. Bern
2022-07-01;3174;w;Streit;16;1;Thörishaus
2022-07-01;3174;m;Wenger;8;5;Thörishaus
2022-07-01;3175;m;Orani;15;2;Flamatt
2022-07-01;3175;m;Müller;14;3;Flamatt
2022-07-01;3176;w;Schmid;19;3;Neuenegg
2022-07-01;3176;w;Müller;17;5;Neuenegg
2022-07-01;3176;m;Wyssmann;19;2;Neuenegg
2022-07-01;3176;m;Staub;18;4;Neuenegg
2022-07-01;3177;m;Ruprecht;21;1;Laupen BE
2022-07-01;3177;m;Orani;13;5;Laupen BE
2022-07-01;3178;w;Käser;27;4;Bösingen
2022-07-01;3178;w;Baeriswyl;20;5;Bösingen
2022-07-01;3178;m;Schmutz;28;1;Bösingen
2022-07-01;3178;m;Käser;23;3;Bösingen
2022-07-01;3182;w;Schmutz;45;1;Ueberstorf
2022-07-01;3182;w;Brülhart;36;4;Ueberstorf
2022-07-01;3182;m;Riedo;45;2;Ueberstorf
2022-07-01;3183;m;Schumacher;8;2;Albligen
2022-07-01;3183;m;Willfratt;6;4;Albligen
2022-07-01;3184;w;Boschung;28;3;Wünnewil
2022-07-01;3184;w;Schafer;23;5;Wünnewil
2022-07-01;3184;m;Schneuwly;40;1;Wünnewil
2022-07-01;3184;m;Boschung;34;2;Wünnewil
2022-07-01;3185;w;Schneuwly;34;2;Schmitten FR
2022-07-01;3186;w;Vonlanthen;68;1;Düdingen
2022-07-01;3186;w;Riedo;57;4;Düdingen
2022-07-01;3202;w;Brönnimann;16;1;Frauenkappelen
2022-07-01;3202;m;Brönnimann;18;1;Frauenkappelen
2022-07-01;3202;m;Holzer;8;3;Frauenkappelen
2022-07-01;3203;w;Marti;7;5;Mühleberg
2022-07-01;3203;m;Schmid;12;1;Mühleberg
2022-07-01;3204;w;Schmid;14;3;Rosshäusern
2022-07-01;3205;w;Herren;10;2;Gümmenen
2022-07-01;3205;m;Remund;20;1;Gümmenen
2022-07-01;3205;m;Herren;18;2;Gümmenen
2022-07-01;3206;w;Herren;9;5;Rizenbach/Wallenbuch/Ferenbalm/Gammen/Biberen
2022-07-01;3208;w;n/a;5;3;Gurbrü
2022-07-01;3210;w;Pfister;22;3;Kerzers
2022-07-01;3212;w;Henninger;15;2;Gurmels/Kleingurmels
2022-07-01;3213;m;Curty;10;5;Kleinbösingen/Liebistorf
2022-07-01;3214;w;Meyer;8;1;Ulmiz
2022-07-01;3215;m;Herren;23;1;Gempenach/Büchslen/Lurtigen
2022-07-01;3215;m;Kramer;17;2;Gempenach/Büchslen/Lurtigen
2022-07-01;3216;w;Hurni;8;5;Agriswil/Ried b. Kerzers
2022-07-01;3216;m;Herren;11;4;Agriswil/Ried b. Kerzers
2022-07-01;3225;m;Niklaus;41;1;Müntschemier
2022-07-01;3226;w;Gross;21;1;Treiten
2022-07-01;3226;w;Schumacher;11;3;Treiten
2022-07-01;3232;w;Gugger;24;2;Ins
2022-07-01;3232;w;Jenni;21;5;Ins
2022-07-01;3233;m;Ritter;6;1;Tschugg
2022-07-01;3235;m;Kohler;9;5;Erlach
2022-07-01;3236;w;Gyger;6;3;Gampelen
2022-07-01;3238;w;Schreyer;14;2;Gals
2022-07-01;3238;m;Schwab;21;1;Gals
2022-07-01;3238;m;Bongni;7;5;Gals
2022-07-01;3250;w;Marti;60;1;Lyss
2022-07-01;3250;m;Schwab;43;5;Lyss
2022-07-01;3251;w;Hänni;7;5;Wengi b. Büren/Ruppoldsried
2022-07-01;3252;w;Löffel;14;2;Worben
2022-07-01;3252;w;Moser;11;5;Worben
2022-07-01;3252;m;Beyeler;15;1;Worben
2022-07-01;3253;m;Ramser;11;5;Schnottwil
2022-07-01;3254;w;Schluep;18;2;Balm b. Messen/Messen
2022-07-01;3254;w;Andres;11;5;Balm b. Messen/Messen
2022-07-01;3254;m;Wyss;14;4;Balm b. Messen/Messen
2022-07-01;3255;w;Burri;12;2;Rapperswil BE
2022-07-01;3255;w;Zingg;9;5;Rapperswil BE
2022-07-01;3255;m;Burri;15;2;Rapperswil BE
2022-07-01;3256;w;Stähli;10;3;Bangerten/Dieterswil/Seewil
2022-07-01;3256;m;Baumgartner;8;5;Bangerten/Dieterswil/Seewil
2022-07-01;3257;m;Hänni;15;4;Grossaffoltern/Ammerzwil BE
2022-07-01;3262;w;n/a;5;5;Suberg
2022-07-01;3263;w;Arn;19;1;Büetigen
2022-07-01;3263;m;Shabanaj;10;2;Büetigen
2022-07-01;4055;m;Schmid;43;3;Basel
2022-07-01;4056;m;Müller;72;1;Basel
2022-07-01;4057;w;Schmid;41;4;Basel
2022-07-01;4058;w;Müller;86;1;Basel
2022-07-01;4058;w;Meier;51;3;Basel
2022-07-01;4058;m;Müller;98;1;Basel
2022-07-01;4059;w;Graf;18;3;Basel
2022-07-01;4059;w;Fischer;16;4;Basel
2022-07-01;4102;w;Wyss;35;3;Binningen
2022-07-01;4103;w;Meyer;19;2;Bottmingen
2022-07-01;4103;m;Weber;14;5;Bottmingen
2022-07-01;4103;m;Oswald;14;5;Bottmingen
2022-07-01;4104;w;Schneider;23;5;Oberwil BL
2022-07-01;4104;m;Meier;29;3;Oberwil BL
2022-07-01;4104;m;Weber;24;5;Oberwil BL
2022-07-01;4105;w;Müller;21;3;Biel-Benken BL
2022-07-01;4105;m;Jäggi;21;3;Biel-Benken BL
2022-07-01;4106;w;Müller;48;3;Therwil
2022-07-01;4106;m;Gschwind;77;1;Therwil
2022-07-01;4107;w;Brodmann;41;3;Ettingen
2022-07-01;4108;m;Müller;11;1;Witterswil
2022-07-01;4108;m;Stebler;8;3;Witterswil
2022-07-01;4112;m;Gschwind;16;1;Flüh/Bättwil
2022-07-01;4112;m;Oser;11;3;Flüh/Bättwil
2022-07-01;4112;m;Keller;10;4;Flüh/Bättwil
2022-07-01;4114;w;Stöckli;26;2;Hofstetten SO
2022-07-01;4114;w;Schumacher;14;5;Hofstetten SO
2022-07-01;4114;m;Schwyzer;20;4;Hofstetten SO
2022-07-01;4116;w;Gschwind;14;2;Metzerlen
2022-07-01;4117;w;n/a;5;2;Burg im Leimental
2022-07-01;4117;m;n/a;4;4;Burg im Leimental
2022-07-01;4118;w;Altenbach;7;4;Rodersdorf
2022-07-01;4118;m;Altenbach;9;5;Rodersdorf
2022-07-01;4123;w;Keller;42;5;Allschwil
2022-07-01;4123;m;Meier;62;3;Allschwil
2022-07-01;4124;w;Sütterlin;13;1;Schönenbuch
2022-07-01;4124;m;Voggensperger;11;4;Schönenbuch
2022-07-01;4125;w;Müller;124;1;Riehen
2022-07-01;4125;w;Fischer;46;3;Riehen
2022-07-01;4125;m;Meyer;44;5;Riehen
2022-07-01;4126;m;Schmidt;6;3;Bettingen
2022-07-01;4126;m;Scherrer;6;3;Bettingen
2022-07-01;4127;m;Weber;22;3;Birsfelden
2022-07-01;4132;w;Weber;43;5;Muttenz
2022-07-01;4132;m;Schmid;69;2;Muttenz
2022-07-01;4132;m;Brunner;47;5;Muttenz
2022-07-01;4133;m;Schneider;53;3;Pratteln
2022-07-01;4142;m;Wyss;25;4;Münchenstein
2022-07-01;4143;w;Müller;33;1;Dornach
2022-07-01;4143;w;Vögtli;17;3;Dornach
2022-07-01;4143;w;Kaiser;14;5;Dornach
2022-07-01;4143;m;Vögtli;17;3;Dornach
2022-07-01;4143;m;Zeltner;17;3;Dornach
2022-07-01;4143;m;Huber;17;3;Dornach
2022-07-01;4144;w;Müller;46;1;Arlesheim
2022-07-01;4144;w;Meier;43;2;Arlesheim
2022-07-01;4144;m;Müller;42;2;Arlesheim
2022-07-01;4145;w;Vögtli;15;2;Gempen
2022-07-01;4145;w;Meier;10;3;Gempen
2022-07-01;4145;w;Heller;6;5;Gempen
2022-07-01;4145;m;Zimmermann;6;5;Gempen
2022-07-01;4145;m;Sauter;6;5;Gempen
2022-07-01;4146;w;Schäfer;17;2;Hochwald
2022-07-01;4146;w;Müller;10;5;Hochwald
2022-07-01;4146;m;Müller;11;5;Hochwald
2022-07-01;4147;w;Häring;48;1;Aesch BL
2022-07-01;4147;w;Meyer;42;3;Aesch BL
2022-07-01;4147;w;Vogel;24;5;Aesch BL
2022-07-01;4147;m;Müller;49;1;Aesch BL
2022-07-01;4147;m;Vogel;28;5;Aesch BL
2022-07-01;4148;w;Kaiser;18;3;Pfeffingen
2022-07-01;4148;w;Müller;14;4;Pfeffingen
2022-07-01;4148;w;Baumann;11;5;Pfeffingen
2022-07-01;4148;m;Meyer;17;2;Pfeffingen
2022-07-01;4148;m;Müller;16;3;Pfeffingen
2022-07-01;4148;m;Karrer;9;5;Pfeffingen
2022-07-01;4153;w;Schneider;59;3;Reinach BL
