Stichdatum;PLZ;Geschlecht;Vorname;Anzahl;Rang;ORTBEZ18
2022-07-01;3984;w;Sarah;10;4;Fieschertal/Fiesch
2022-07-01;3984;m;Thomas;14;5;Fieschertal/Fiesch
2022-07-01;3986;m;Martin;6;1;Ried-Mörel
2022-07-01;3987;w;Elisabeth;6;1;Riederalp
2022-07-01;3988;w;n/a;5;2;Ulrichen/Obergesteln
2022-07-01;3988;m;Patrick;6;3;Ulrichen/Obergesteln
2022-07-01;3988;m;n/a;4;5;Ulrichen/Obergesteln
2022-07-01;3989;w;n/a;5;2;Blitzingen/Niederwald/Biel VS/Ritzingen/Selkingen
2022-07-01;3989;m;Peter;18;1;Blitzingen/Niederwald/Biel VS/Ritzingen/Selkingen
2022-07-01;3989;m;Stefan;11;3;Blitzingen/Niederwald/Biel VS/Ritzingen/Selkingen
2022-07-01;3989;m;Walter;9;4;Blitzingen/Niederwald/Biel VS/Ritzingen/Selkingen
2022-07-01;3992;w;n/a;4;2;Bettmeralp
2022-07-01;3992;m;Dominik;6;3;Bettmeralp
2022-07-01;3993;w;Maria;7;1;Grengiols
2022-07-01;3994;w;n/a;4;2;Lax/Martisberg
2022-07-01;3994;w;n/a;3;4;Lax/Martisberg
2022-07-01;3995;w;Christine;7;2;Ausserbinn/Ernen/Mühlebach (Goms)/Steinhaus
2022-07-01;3995;w;Karin;7;2;Ausserbinn/Ernen/Mühlebach (Goms)/Steinhaus
2022-07-01;3995;m;Martin;10;2;Ausserbinn/Ernen/Mühlebach (Goms)/Steinhaus
2022-07-01;3997;w;Ursula;10;1;Bellwald
2022-07-01;3997;w;n/a;5;3;Bellwald
2022-07-01;3997;m;Martin;9;3;Bellwald
2022-07-01;3998;w;n/a;5;3;Reckingen VS/Gluringen
2022-07-01;3998;m;Christian;8;2;Reckingen VS/Gluringen
2022-07-01;3998;m;Thomas;8;2;Reckingen VS/Gluringen
2022-07-01;3999;w;n/a;3;4;Oberwald
2022-07-01;3999;m;n/a;4;3;Oberwald
2022-07-01;4001;w;Frieda;7;4;Basel
2022-07-01;4001;w;Barbara;7;4;Basel
2022-07-01;4001;m;Andreas;19;1;Basel
2022-07-01;4001;m;Peter;18;2;Basel
2022-07-01;4051;w;Maria;101;1;Basel
2022-07-01;4051;m;Peter;195;1;Basel
2022-07-01;4051;m;Andreas;117;4;Basel
2022-07-01;4052;w;Ruth;136;3;Basel
2022-07-01;4052;w;Elisabeth;111;5;Basel
2022-07-01;4053;m;Peter;180;1;Basel
2022-07-01;4053;m;Thomas;167;2;Basel
2022-07-01;4054;w;Ruth;108;5;Basel
2022-07-01;4054;m;Thomas;179;2;Basel
2022-07-01;4054;m;Daniel;161;4;Basel
2022-07-01;4054;m;Martin;139;5;Basel
2022-07-01;4055;w;Claudia;119;3;Basel
2022-07-01;4055;w;Elisabeth;96;5;Basel
2022-07-01;4055;m;Michael;137;4;Basel
2022-07-01;4056;w;Julia;88;3;Basel
2022-07-01;4056;m;Peter;146;2;Basel
2022-07-01;4056;m;Thomas;134;3;Basel
2022-07-01;4057;w;Ruth;93;4;Basel
2022-07-01;4057;m;Thomas;144;3;Basel
2022-07-01;4057;m;Michael;125;5;Basel
2022-07-01;4058;w;Maria;210;1;Basel
2022-07-01;4058;w;Anna;197;2;Basel
2022-07-01;4058;w;Sarah;110;5;Basel
2022-07-01;4058;m;Peter;246;2;Basel
2022-07-01;4058;m;Thomas;209;3;Basel
2022-07-01;4058;m;Michael;167;5;Basel
2022-07-01;4059;w;Anna;64;1;Basel
2022-07-01;4059;m;Michael;79;1;Basel
2022-07-01;4059;m;Thomas;76;2;Basel
2022-07-01;4102;w;Claudia;94;2;Binningen
2022-07-01;4103;w;Marianne;45;3;Bottmingen
2022-07-01;4103;m;Thomas;90;1;Bottmingen
2022-07-01;4104;w;Maria;80;1;Oberwil BL
2022-07-01;4104;w;Ursula;69;3;Oberwil BL
2022-07-01;4104;m;Thomas;125;1;Oberwil BL
2022-07-01;4104;m;Daniel;119;2;Oberwil BL
2022-07-01;4104;m;Andreas;99;4;Oberwil BL
2022-07-01;4104;m;Christian;93;5;Oberwil BL
2022-07-01;4105;w;Andrea;27;2;Biel-Benken BL
2022-07-01;4105;w;Nicole;25;4;Biel-Benken BL
2022-07-01;4105;m;Andreas;51;1;Biel-Benken BL
2022-07-01;4105;m;Peter;46;2;Biel-Benken BL
2022-07-01;4105;m;Thomas;44;3;Biel-Benken BL
2022-07-01;4105;m;Daniel;42;4;Biel-Benken BL
2022-07-01;4106;w;Elisabeth;64;3;Therwil
2022-07-01;4106;w;Andrea;64;3;Therwil
2022-07-01;4106;m;Peter;135;1;Therwil
2022-07-01;4106;m;Thomas;91;3;Therwil
2022-07-01;4107;w;Claudia;39;4;Ettingen
2022-07-01;4107;w;Ursula;35;5;Ettingen
2022-07-01;4107;m;Andreas;61;3;Ettingen
2022-07-01;4107;m;Daniel;55;4;Ettingen
2022-07-01;4108;w;Melanie;11;4;Witterswil
2022-07-01;4108;w;Claudia;11;4;Witterswil
2022-07-01;4108;m;Martin;21;1;Witterswil
2022-07-01;4108;m;Pascal;16;2;Witterswil
2022-07-01;4108;m;Peter;14;4;Witterswil
2022-07-01;4108;m;Daniel;14;4;Witterswil
2022-07-01;4108;m;Markus;14;4;Witterswil
2022-07-01;4112;w;Nicole;16;4;Flüh/Bättwil
2022-07-01;4112;m;Daniel;36;1;Flüh/Bättwil
2022-07-01;4112;m;Martin;25;4;Flüh/Bättwil
2022-07-01;4114;w;Sandra;22;1;Hofstetten SO
2022-07-01;4114;w;Nicole;18;2;Hofstetten SO
2022-07-01;4114;w;Ursula;14;4;Hofstetten SO
2022-07-01;4114;m;Marc;19;5;Hofstetten SO
2022-07-01;4115;w;n/a;4;2;Mariastein
2022-07-01;4116;w;Anna;7;2;Metzerlen
2022-07-01;4116;w;Monika;7;2;Metzerlen
2022-07-01;4116;m;Peter;9;4;Metzerlen
2022-07-01;4116;m;Andreas;9;4;Metzerlen
2022-07-01;4117;w;n/a;5;1;Burg im Leimental
2022-07-01;4118;w;Andrea;10;2;Rodersdorf
2022-07-01;4118;w;Christine;10;2;Rodersdorf
2022-07-01;4118;w;Barbara;9;5;Rodersdorf
2022-07-01;4118;m;Christian;18;3;Rodersdorf
2022-07-01;4118;m;Roland;12;5;Rodersdorf
2022-07-01;4118;m;Daniel;12;5;Rodersdorf
2022-07-01;4123;w;Ruth;119;3;Allschwil
2022-07-01;4123;m;Peter;246;1;Allschwil
2022-07-01;4123;m;Andreas;153;5;Allschwil
2022-07-01;4124;m;Daniel;23;1;Schönenbuch
2022-07-01;4124;m;Markus;21;3;Schönenbuch
2022-07-01;4125;w;Elisabeth;130;4;Riehen
2022-07-01;4125;m;Andreas;184;4;Riehen
2022-07-01;4126;w;Maria;8;4;Bettingen
2022-07-01;4126;m;Markus;17;3;Bettingen
2022-07-01;4127;w;Elisabeth;65;4;Birsfelden
2022-07-01;4127;m;Michael;71;4;Birsfelden
2022-07-01;4133;m;Andreas;98;3;Pratteln
2022-07-01;4142;m;Thomas;122;3;Münchenstein
2022-07-01;4143;w;Monika;47;5;Dornach
2022-07-01;4143;m;Daniel;73;3;Dornach
2022-07-01;4144;w;Sandra;70;2;Arlesheim
2022-07-01;4144;m;Daniel;86;4;Arlesheim
2022-07-01;4145;m;Andreas;14;1;Gempen
2022-07-01;4145;m;Daniel;10;4;Gempen
2022-07-01;4145;m;Kurt;9;5;Gempen
2022-07-01;4145;m;Christoph;9;5;Gempen
2022-07-01;4146;w;Monika;12;4;Hochwald
2022-07-01;4147;w;Ruth;66;3;Aesch BL
2022-07-01;4147;m;Peter;124;1;Aesch BL
2022-07-01;4147;m;Thomas;94;4;Aesch BL
2022-07-01;4148;w;Nicole;18;2;Pfeffingen
2022-07-01;4148;w;Sarah;18;2;Pfeffingen
2022-07-01;4148;w;Maria;17;4;Pfeffingen
2022-07-01;4148;m;Andreas;28;3;Pfeffingen
2022-07-01;4153;w;Sandra;124;4;Reinach BL
2022-07-01;4202;w;Beatrice;13;4;Duggingen
2022-07-01;4203;w;Claudia;18;1;Grellingen
2022-07-01;4203;w;Barbara;11;5;Grellingen
2022-07-01;4203;m;Thomas;25;2;Grellingen
2022-07-01;4204;w;Claudia;9;2;Himmelried
2022-07-01;4204;m;Peter;17;2;Himmelried
2022-07-01;4206;w;Beatrice;10;2;Seewen SO
2022-07-01;4206;w;Monika;9;3;Seewen SO
2022-07-01;4207;w;Anita;6;5;Bretzwil
2022-07-01;4207;m;Thomas;11;1;Bretzwil
2022-07-01;4207;m;Peter;10;4;Bretzwil
2022-07-01;4208;w;Rita;14;3;Nunningen
2022-07-01;4208;w;Anna;13;5;Nunningen
2022-07-01;4222;w;Claudia;16;3;Zwingen
2022-07-01;4222;m;Thomas;22;4;Zwingen
2022-07-01;4223;w;Claudia;9;1;Blauen
2022-07-01;4223;w;Denise;7;2;Blauen
2022-07-01;4223;w;Sandra;7;2;Blauen
2022-07-01;4223;m;Andreas;7;2;Blauen
2022-07-01;4223;m;Marc;6;5;Blauen
2022-07-01;2606;w;Jessica;12;3;Corgémont
2022-07-01;2606;m;Roland;11;5;Corgémont
2022-07-01;2607;w;Sarah;6;1;Cortébert
2022-07-01;2610;m;Nicolas;40;2;Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2022-07-01;2610;m;David;39;3;Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2022-07-01;2612;m;n/a;5;1;Cormoret
2022-07-01;2613;w;Nathalie;8;3;Villeret
2022-07-01;2613;m;Jean-Pierre;9;4;Villeret
2022-07-01;2613;m;Christophe;9;4;Villeret
2022-07-01;2615;w;Maria;7;2;Montagne-Sonvilier/Sonvilier
2022-07-01;2616;w;Marianne;6;3;Renan BE/La Cibourg
2022-07-01;2616;m;Daniel;10;2;Renan BE/La Cibourg
2022-07-01;2710;m;Christian;29;3;Tavannes
2022-07-01;2714;w;n/a;5;4;Les Genevez JU/Le Prédame
2022-07-01;2714;w;n/a;4;5;Les Genevez JU/Le Prédame
2022-07-01;2714;m;André;7;4;Les Genevez JU/Le Prédame
2022-07-01;2762;m;n/a;4;1;Roches BE
2022-07-01;2800;w;Marie;87;2;Delémont
2022-07-01;2800;m;Michel;130;1;Delémont
2022-07-01;2800;m;Pierre;123;2;Delémont
2022-07-01;2800;m;André;95;4;Delémont
2022-07-01;2802;w;Sandrine;8;4;Develier
2022-07-01;2802;w;Marie;8;4;Develier
2022-07-01;2802;m;Patrick;11;3;Develier
2022-07-01;2803;w;n/a;4;1;Bourrignon
2022-07-01;2803;m;n/a;4;2;Bourrignon
2022-07-01;2805;m;Pascal;6;1;Soyhières
2022-07-01;2805;m;n/a;4;5;Soyhières
2022-07-01;2806;w;n/a;3;1;Mettembert
2022-07-01;2806;w;n/a;2;2;Mettembert
2022-07-01;2807;w;Martine;8;1;Pleigne/Lucelle
2022-07-01;2812;w;n/a;3;5;Movelier
2022-07-01;2812;m;Philippe;7;3;Movelier
2022-07-01;2813;w;n/a;2;2;Ederswiler
2022-07-01;2813;m;n/a;2;3;Ederswiler
2022-07-01;2814;w;n/a;5;1;Roggenburg
2022-07-01;2814;w;n/a;3;3;Roggenburg
2022-07-01;2822;w;Monique;17;2;Courroux
2022-07-01;2822;w;Maria;14;4;Courroux
2022-07-01;2822;m;Olivier;22;5;Courroux
2022-07-01;2823;w;Nicole;6;1;Courcelon
2022-07-01;2823;m;Olivier;6;1;Courcelon
2022-07-01;2823;m;n/a;5;5;Courcelon
2022-07-01;2824;w;Monique;11;2;Vicques
2022-07-01;2824;w;Nicole;11;2;Vicques
2022-07-01;2824;m;Claude;17;2;Vicques
2022-07-01;2824;m;Michel;17;2;Vicques
2022-07-01;2826;w;n/a;4;3;Corban
2022-07-01;2826;m;Christophe;7;2;Corban
2022-07-01;2827;w;Catherine;9;1;Mervelier/Schelten
2022-07-01;2827;w;Nathalie;6;3;Mervelier/Schelten
2022-07-01;2828;w;Stéphanie;6;1;Montsevelier
2022-07-01;2828;w;n/a;5;3;Montsevelier
2022-07-01;2828;w;n/a;4;4;Montsevelier
2022-07-01;2828;m;n/a;5;5;Montsevelier
2022-07-01;2829;w;n/a;4;3;Vermes
2022-07-01;2829;m;Rudolf;6;1;Vermes
2022-07-01;2829;m;Patrick;6;1;Vermes
2022-07-01;2830;w;Marie;20;1;Courrendlin/Vellerat
2022-07-01;2830;w;Catherine;17;3;Courrendlin/Vellerat
2022-07-01;2830;w;Sandrine;16;4;Courrendlin/Vellerat
2022-07-01;2830;m;Michel;34;1;Courrendlin/Vellerat
2022-07-01;2832;w;n/a;4;1;Rebeuvelier
2022-07-01;2852;w;Marie;17;4;Courtételle
2022-07-01;2852;m;Philippe;25;1;Courtételle
2022-07-01;2852;m;Nicolas;24;2;Courtételle
2022-07-01;2852;m;Gérard;23;3;Courtételle
2022-07-01;2853;w;Mélanie;13;3;Courfaivre
2022-07-01;2853;w;Laura;11;4;Courfaivre
2022-07-01;2853;m;Philippe;18;2;Courfaivre
2022-07-01;2853;m;Patrick;15;3;Courfaivre
2022-07-01;2854;w;Maria;32;1;Bassecourt
2022-07-01;2854;w;Monique;20;4;Bassecourt
2022-07-01;2854;w;Christiane;19;5;Bassecourt
2022-07-01;2855;w;Anne-Marie;9;1;Glovelier
2022-07-01;2855;w;Sarah;9;1;Glovelier
2022-07-01;2855;w;Eva;8;5;Glovelier
2022-07-01;2855;m;Joseph;11;2;Glovelier
2022-07-01;2855;m;Olivier;11;2;Glovelier
2022-07-01;2855;m;David;10;5;Glovelier
2022-07-01;2856;w;Marie;8;1;Boécourt
2022-07-01;2856;w;Monique;7;3;Boécourt
2022-07-01;2856;w;Corinne;6;5;Boécourt
2022-07-01;2856;m;Michel;12;1;Boécourt
2022-07-01;2856;m;Paul;9;2;Boécourt
2022-07-01;2856;m;Pascal;7;5;Boécourt
2022-07-01;2857;m;n/a;2;1;Montavon
2022-07-01;2863;w;n/a;3;2;Undervelier
2022-07-01;2863;m;n/a;4;2;Undervelier
2022-07-01;2882;w;Sandra;10;1;St-Ursanne
2022-07-01;2882;w;Françoise;8;3;St-Ursanne
2022-07-01;2883;w;n/a;3;1;Montmelon
2022-07-01;2883;w;n/a;2;2;Montmelon
2022-07-01;2883;m;n/a;3;1;Montmelon
2022-07-01;2883;m;n/a;2;2;Montmelon
2022-07-01;2884;w;n/a;2;2;Montenol
2022-07-01;2884;m;n/a;2;2;Montenol
2022-07-01;2885;w;n/a;2;3;Epauvillers
2022-07-01;2885;m;n/a;3;1;Epauvillers
2022-07-01;2886;m;n/a;3;1;Epiquerez
2022-07-01;2887;w;n/a;2;3;Soubey
2022-07-01;2889;w;n/a;3;1;Ocourt
2022-07-01;2900;w;Françoise;53;2;Porrentruy
2022-07-01;2900;w;Catherine;47;4;Porrentruy
2022-07-01;2900;m;Daniel;71;4;Porrentruy
2022-07-01;2900;m;David;63;5;Porrentruy
2022-07-01;2902;w;Christine;15;1;Fontenais
2022-07-01;2902;w;Marie;9;3;Fontenais
2022-07-01;2902;w;Catherine;8;4;Fontenais
2022-07-01;2902;w;Nathalie;8;4;Fontenais
2022-07-01;2903;w;n/a;4;1;Villars-Fontenais
2022-07-01;2903;m;n/a;3;2;Villars-Fontenais
2022-07-01;2904;w;Hélène;6;1;Bressaucourt
2022-07-01;2904;w;n/a;5;2;Bressaucourt
2022-07-01;2904;m;n/a;5;1;Bressaucourt
2022-07-01;2904;m;n/a;4;2;Bressaucourt
2022-07-01;2905;w;Nathalie;6;2;Courtedoux
2022-07-01;2905;w;n/a;5;4;Courtedoux
2022-07-01;2906;w;Françoise;7;1;Chevenez
2022-07-01;2906;w;Patricia;6;2;Chevenez
2022-07-01;2906;m;Michel;9;2;Chevenez
2022-07-01;2906;m;Joseph;8;4;Chevenez
2022-07-01;2906;m;André;8;4;Chevenez
2022-07-01;2907;m;n/a;3;1;Rocourt
2022-07-01;2912;w;n/a;2;2;Roche-d'Or/Réclère
2022-07-01;2914;w;n/a;3;1;Damvant
2022-07-01;2915;w;Myriam;9;1;Bure
2022-07-01;2915;w;Christine;7;2;Bure
2022-07-01;2915;w;Thérèse;6;4;Bure
2022-07-01;2915;m;Michel;15;1;Bure
2022-07-01;2915;m;Daniel;8;2;Bure
2022-07-01;2915;m;Bernard;7;4;Bure
2022-07-01;2916;w;n/a;4;3;Fahy
2022-07-01;2916;m;Pierre;6;1;Fahy
2022-07-01;2916;m;n/a;5;3;Fahy
2022-07-01;2923;w;n/a;5;3;Courtemaîche
2022-07-01;2923;m;André;7;4;Courtemaîche
2022-07-01;2924;m;n/a;5;1;Montignez
2022-07-01;2925;w;n/a;5;1;Buix
2022-07-01;2925;m;Jean-Pierre;6;1;Buix
2022-07-01;2925;m;n/a;4;2;Buix
2022-07-01;2926;w;Marie;11;3;Boncourt
2022-07-01;2926;m;Nicolas;22;1;Boncourt
2022-07-01;2926;m;Michel;21;2;Boncourt
2022-07-01;2932;w;Marie;9;1;Coeuve
2022-07-01;2932;w;Sylvie;6;4;Coeuve
2022-07-01;2932;m;Christophe;7;2;Coeuve
2022-07-01;2933;w;Karin;8;1;Damphreux/Lugnez
2022-07-01;2933;m;Patrick;9;1;Damphreux/Lugnez
2022-07-01;2935;w;n/a;2;2;Beurnevésin
2022-07-01;2942;w;Emilie;16;3;Alle
2022-07-01;2942;m;Nicolas;28;1;Alle
2022-07-01;2943;m;Jean-Paul;9;2;Vendlincourt
2022-07-01;2944;w;Christine;6;2;Bonfol
2022-07-01;2947;w;n/a;5;3;Charmoille
2022-07-01;2947;m;n/a;4;1;Charmoille
2022-07-01;3053;w;Sandra;61;4;Deisswil Mbuchsee/Wiggiswil/Lätti/Münchenbuchsee/Diemerswil
2022-07-01;3054;w;Ruth;36;3;Schüpfen
2022-07-01;3054;w;Elisabeth;34;5;Schüpfen
2022-07-01;3054;m;Hans;55;2;Schüpfen
2022-07-01;3054;m;Daniel;54;3;Schüpfen
2022-07-01;3054;m;Martin;48;4;Schüpfen
2022-07-01;3063;w;Ursula;88;1;Ittigen
2022-07-01;3063;w;Barbara;62;2;Ittigen
2022-07-01;3063;w;Christine;61;3;Ittigen
2022-07-01;3063;m;Peter;129;1;Ittigen
2022-07-01;3063;m;Markus;74;5;Ittigen
2022-07-01;3065;w;Elisabeth;57;2;Bolligen
2022-07-01;3065;w;Christine;51;5;Bolligen
2022-07-01;3065;m;Peter;117;1;Bolligen
2022-07-01;3065;m;Andreas;65;5;Bolligen
2022-07-01;3066;w;Barbara;24;5;Stettlen
2022-07-01;3066;m;Hans;43;4;Stettlen
2022-07-01;3066;m;Thomas;36;5;Stettlen
2022-07-01;3067;w;Nicole;30;4;Boll
2022-07-01;3067;m;Peter;62;1;Boll
2022-07-01;3067;m;Thomas;44;2;Boll
2022-07-01;3067;m;Andreas;39;4;Boll
2022-07-01;3068;w;Franziska;15;5;Utzigen
2022-07-01;3068;m;Peter;35;1;Utzigen
2022-07-01;3068;m;Andreas;27;4;Utzigen
2022-07-01;3068;m;Michael;25;5;Utzigen
2022-07-01;3072;w;Marianne;102;3;Ostermundigen
2022-07-01;3072;w;Ruth;97;4;Ostermundigen
2022-07-01;3072;w;Margrit;96;5;Ostermundigen
2022-07-01;3072;m;Daniel;172;1;Ostermundigen
2022-07-01;3072;m;Peter;168;2;Ostermundigen
2022-07-01;3072;m;Thomas;124;4;Ostermundigen
2022-07-01;3073;w;Elisabeth;73;1;Gümligen
2022-07-01;3073;w;Ruth;56;4;Gümligen
2022-07-01;3074;w;Ursula;57;2;Muri b. Bern
2022-07-01;3074;w;Elisabeth;52;4;Muri b. Bern
2022-07-01;3074;m;Hans;67;5;Muri b. Bern
2022-07-01;3075;w;Ursula;30;3;Rüfenacht BE/Vielbringen Worb
2022-07-01;3075;m;Martin;47;2;Rüfenacht BE/Vielbringen Worb
2022-07-01;3075;m;Daniel;39;3;Rüfenacht BE/Vielbringen Worb
2022-07-01;3075;m;Hans;34;4;Rüfenacht BE/Vielbringen Worb
2022-07-01;3075;m;Andreas;32;5;Rüfenacht BE/Vielbringen Worb
2022-07-01;3076;w;Ruth;63;3;Worb
2022-07-01;3076;m;Peter;95;1;Worb
2022-07-01;3076;m;Martin;78;4;Worb
2022-07-01;3077;w;n/a;4;4;Enggistein
2022-07-01;3077;m;Thomas;6;3;Enggistein
2022-07-01;3078;w;Sandra;7;1;Richigen
2022-07-01;3078;m;Stefan;7;4;Richigen
2022-07-01;3082;w;Franziska;10;1;Schlosswil
2022-07-01;3082;w;Ruth;9;2;Schlosswil
2022-07-01;3082;w;Elisabeth;9;2;Schlosswil
2022-07-01;3082;w;Sandra;8;5;Schlosswil
2022-07-01;3082;w;Christine;8;5;Schlosswil
2022-07-01;3082;w;Nicole;8;5;Schlosswil
2022-07-01;3082;m;Andreas;17;1;Schlosswil
2022-07-01;3082;m;Ernst;9;5;Schlosswil
2022-07-01;3083;w;Andrea;6;1;Trimstein
2022-07-01;3083;w;n/a;5;4;Trimstein
2022-07-01;3083;m;Andreas;8;4;Trimstein
2022-07-01;3083;m;Daniel;8;4;Trimstein
2022-07-01;3083;m;Martin;8;4;Trimstein
2022-07-01;3084;w;Maria;62;1;Wabern
2022-07-01;3084;w;Anna;50;5;Wabern
2022-07-01;3084;m;Thomas;74;4;Wabern
2022-07-01;3086;w;Marianne;17;1;Zimmerwald/Englisberg
2022-07-01;3086;w;Monika;14;3;Zimmerwald/Englisberg
2022-07-01;3086;w;Barbara;14;3;Zimmerwald/Englisberg
2022-07-01;3086;m;Walter;18;3;Zimmerwald/Englisberg
2022-07-01;3086;m;Andreas;18;3;Zimmerwald/Englisberg
2022-07-01;3087;w;Katharina;6;4;Niedermuhlern
2022-07-01;3087;m;Beat;12;1;Niedermuhlern
2022-07-01;3087;m;Peter;9;5;Niedermuhlern
2022-07-01;3088;w;Barbara;11;3;Oberbütschel/Rüeggisberg
2022-07-01;3088;w;Ruth;9;5;Oberbütschel/Rüeggisberg
2022-07-01;3088;m;Fritz;20;1;Oberbütschel/Rüeggisberg
2022-07-01;3088;m;Hans;20;1;Oberbütschel/Rüeggisberg
2022-07-01;3088;m;Thomas;14;5;Oberbütschel/Rüeggisberg
2022-07-01;3089;w;Anita;7;1;Hinterfultigen
2022-07-01;3089;w;n/a;5;3;Hinterfultigen
2022-07-01;3089;m;Daniel;6;3;Hinterfultigen
2022-07-01;3089;m;Martin;6;3;Hinterfultigen
2022-07-01;3095;w;Ursula;35;1;Spiegel b. Bern
2022-07-01;3095;w;Therese;23;4;Spiegel b. Bern
2022-07-01;3095;m;Andreas;31;5;Spiegel b. Bern
2022-07-01;3096;w;Elisabeth;16;1;Oberbalm
2022-07-01;3096;w;Andrea;11;2;Oberbalm
2022-07-01;3096;w;Margrit;9;5;Oberbalm
2022-07-01;3097;w;Maria;72;1;Liebefeld
2022-07-01;3097;w;Barbara;55;2;Liebefeld
2022-07-01;3097;w;Ruth;52;3;Liebefeld
2022-07-01;3097;m;Michael;100;1;Liebefeld
2022-07-01;3097;m;Thomas;76;3;Liebefeld
2022-07-01;3098;w;Ursula;98;1;Schliern b. Köniz/Köniz
2022-07-01;3099;m;Thomas;9;2;Rüti b. Riggisberg
2022-07-01;3099;m;Andreas;7;3;Rüti b. Riggisberg
2022-07-01;3110;w;Ursula;124;1;Münsingen
2022-07-01;3110;w;Barbara;94;5;Münsingen
2022-07-01;3110;m;Hans;129;2;Münsingen
2022-07-01;3111;w;Ruth;6;2;Tägertschi
2022-07-01;3111;w;n/a;5;5;Tägertschi
2022-07-01;3111;m;David;8;2;Tägertschi
2022-07-01;3112;m;Hans;11;1;Allmendingen b. BE
2022-07-01;3113;w;Marianne;30;3;Rubigen
2022-07-01;3113;w;Monika;24;5;Rubigen
2022-07-01;3113;m;Hans;39;2;Rubigen
2022-07-01;3114;w;Sandra;42;2;Wichtrach
2022-07-01;3114;m;Peter;70;1;Wichtrach
2022-07-01;3114;m;Hans;58;4;Wichtrach
2022-07-01;3114;m;Martin;50;5;Wichtrach
2022-07-01;3115;w;Barbara;14;2;Gerzensee
2022-07-01;3115;w;Elisabeth;10;5;Gerzensee
2022-07-01;3115;m;Michael;17;2;Gerzensee
2022-07-01;3115;m;Fritz;15;4;Gerzensee
2022-07-01;3116;w;Ruth;14;2;Mühledorf BE/Kirchdorf BE/Noflen BE
2022-07-01;3116;w;Karin;12;4;Mühledorf BE/Kirchdorf BE/Noflen BE
2022-07-01;3116;w;Elisabeth;12;4;Mühledorf BE/Kirchdorf BE/Noflen BE
2022-07-01;3116;m;Martin;20;3;Mühledorf BE/Kirchdorf BE/Noflen BE
2022-07-01;3116;m;Peter;20;3;Mühledorf BE/Kirchdorf BE/Noflen BE
2022-07-01;3122;w;Marianne;23;5;Kehrsatz
2022-07-01;3122;m;Martin;35;4;Kehrsatz
2022-07-01;3122;m;Hans;33;5;Kehrsatz
2022-07-01;3123;w;Ursula;94;2;Belp
2022-07-01;3123;w;Monika;85;4;Belp
2022-07-01;3123;w;Barbara;83;5;Belp
2022-07-01;3124;m;Ernst;9;1;Belpberg
2022-07-01;3124;m;Peter;6;2;Belpberg
2022-07-01;3125;w;Ursula;24;2;Toffen
2022-07-01;3125;w;Andrea;22;4;Toffen
2022-07-01;3125;m;Peter;39;2;Toffen
2022-07-01;3125;m;Christian;37;3;Toffen
2022-07-01;3126;w;Karin;14;2;Gelterfingen/Kaufdorf
2022-07-01;3127;w;Ursula;20;1;Lohnstorf/Mühlethurnen
2022-07-01;3128;w;Margrit;10;1;Kirchenthurnen/Rümligen
2022-07-01;3128;w;Elisabeth;7;2;Kirchenthurnen/Rümligen
2022-07-01;3128;m;Thomas;13;1;Kirchenthurnen/Rümligen
2022-07-01;3128;m;Stefan;9;3;Kirchenthurnen/Rümligen
2022-07-01;3128;m;Bruno;8;4;Kirchenthurnen/Rümligen
2022-07-01;3128;m;Rudolf;8;4;Kirchenthurnen/Rümligen
2022-07-01;3128;m;Martin;8;4;Kirchenthurnen/Rümligen
2022-07-01;3132;w;Ursula;32;1;Riggisberg
2022-07-01;3132;w;Katharina;23;3;Riggisberg
2022-07-01;3132;w;Margrit;22;5;Riggisberg
2022-07-01;3132;w;Verena;22;5;Riggisberg
2022-07-01;3144;w;Verena;13;4;Gasel
2022-07-01;3144;m;Hans;19;2;Gasel
2022-07-01;3145;w;Monika;23;4;Niederscherli
2022-07-01;3145;w;Marianne;22;5;Niederscherli
2022-07-01;3863;m;n/a;4;3;Gadmen
2022-07-01;3864;m;Werner;8;2;Guttannen
2022-07-01;3900;w;Andrea;35;4;Gamsen/Brig/Brigerbad
2022-07-01;3900;m;Michael;62;2;Gamsen/Brig/Brigerbad
2022-07-01;3902;w;Maria;79;1;Glis
2022-07-01;3902;w;Claudia;49;5;Glis
2022-07-01;3902;m;Christian;75;4;Glis
2022-07-01;3903;w;Marianne;7;1;Birgisch/Mund
2022-07-01;3903;w;Rosmarie;6;4;Birgisch/Mund
2022-07-01;3903;m;Fabian;8;3;Birgisch/Mund
2022-07-01;3904;m;Martin;114;1;Naters
2022-07-01;3905;w;n/a;5;2;Saas-Almagell
2022-07-01;3905;w;n/a;4;3;Saas-Almagell
2022-07-01;3907;w;n/a;4;4;Gabi (Simplon)/Simplon Hospiz/Simplon Dorf/Gondo
2022-07-01;3908;m;n/a;4;4;Saas-Balen
2022-07-01;3910;w;Eveline;7;5;Saas-Grund
2022-07-01;3910;w;Sandra;7;5;Saas-Grund
2022-07-01;3910;w;Marina;7;5;Saas-Grund
2022-07-01;3910;m;Daniel;12;1;Saas-Grund
2022-07-01;3910;m;David;10;4;Saas-Grund
2022-07-01;3911;m;Martin;31;1;Ried-Brig
2022-07-01;3912;m;Daniel;12;1;Termen
2022-07-01;3912;m;Josef;9;5;Termen
